date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:26.706	99.678	0.001	0.002	0.001	0.001	0.001	2.603	
0:0:26.748	99.659	0.001	0.002	0.001	0.001	0.001	2.601	
0:0:26.788	99.719	0.001	0.002	0.001	0.001	0.001	2.608	
0:0:26.832	99.725	0.001	0.002	0.001	0.001	0.001	2.620	
0:0:26.874	99.574	0.001	0.002	0.001	0.001	0.001	2.594	
0:0:26.918	99.339	0.001	0.002	0.001	0.001	0.001	2.553	
0:0:26.959	98.995	0.001	0.003	0.001	0.001	0.001	2.504	
0:0:27.003	97.541	0.001	0.003	0.002	0.002	0.001	2.417	
0:0:27.045	88.691	0.001	0.004	0.002	0.002	0.001	2.334	
0:0:27.088	24.841	0.001	0.023	0.006	0.003	0.001	2.295	
0:0:27.132	0.841	0.001	0.151	0.027	0.008	0.002	2.218	
0:0:27.173	0.056	0.001	0.754	0.091	0.021	0.003	2.102	
0:0:27.215	0.019	0.002	1.427	0.146	0.030	0.004	2.009	
0:0:27.258	0.012	0.002	1.839	0.181	0.034	0.005	1.959	
0:0:27.299	0.010	0.002	1.902	0.193	0.033	0.005	1.797	
0:0:27.341	0.009	0.003	1.783	0.196	0.028	0.005	1.567	
0:0:27.383	0.008	0.003	1.608	0.197	0.023	0.005	1.339	
0:0:27.425	0.007	0.004	1.319	0.197	0.016	0.005	1.013	
0:0:27.467	0.006	0.005	1.096	0.196	0.011	0.005	0.781	
0:0:27.508	0.005	0.007	0.864	0.196	0.007	0.005	0.559	
0:0:27.555	0.004	0.009	0.699	0.195	0.005	0.006	0.417	
0:0:27.598	0.004	0.011	0.612	0.195	0.004	0.006	0.345	
0:0:27.641	0.004	0.012	0.611	0.195	0.004	0.006	0.347	
0:0:27.686	0.004	0.013	0.606	0.195	0.004	0.005	0.347	
0:0:27.734	0.004	0.014	0.616	0.195	0.004	0.005	0.357	
0:0:27.779	0.004	0.014	0.631	0.194	0.005	0.005	0.361	
0:0:27.821	0.004	0.013	0.687	0.194	0.005	0.005	0.393	
0:0:27.863	0.004	0.011	0.776	0.194	0.006	0.005	0.445	
0:0:27.908	0.004	0.010	0.853	0.193	0.006	0.005	0.490	
0:0:27.958	0.005	0.008	0.951	0.191	0.008	0.005	0.574	
0:0:28.004	0.006	0.006	1.079	0.188	0.010	0.005	0.721	
0:0:28.073	0.008	0.004	1.280	0.174	0.014	0.005	1.017	
0:0:28.122	0.011	0.003	1.371	0.157	0.016	0.004	1.237	
0:0:28.165	0.020	0.002	1.352	0.124	0.016	0.004	1.480	
0:0:28.206	0.050	0.002	1.130	0.084	0.014	0.003	1.654	
0:0:28.249	0.307	0.001	0.676	0.038	0.008	0.002	1.834	
0:0:28.294	3.390	0.001	0.336	0.013	0.004	0.001	2.003	
0:0:28.336	50.692	0.001	0.140	0.004	0.002	0.001	2.219	
0:0:28.377	93.736	0.001	0.065	0.002	0.001	0.001	2.491	
0:0:28.421	98.792	0.001	0.067	0.001	0.001	0.001	2.794	
0:0:28.465	99.646	0.001	0.077	0.001	0.001	0.001	3.149	
0:0:28.507	99.851	0.001	0.058	0.001	0.001	0.001	3.578	
0:0:28.547	99.873	0.001	0.063	0.001	0.001	0.001	4.105	
0:0:28.588	99.900	0.001	0.052	0.001	0.001	0.001	4.650	
0:0:28.629	99.912	0.001	0.029	0.001	0.001	0.001	5.066	
0:0:28.670	99.915	0.001	0.019	0.001	0.001	0.001	5.271	
0:0:28.711	99.918	0.001	0.012	0.001	0.001	0.001	5.282	
0:0:28.755	99.918	0.001	0.009	0.001	0.001	0.001	5.141	
0:0:28.797	99.920	0.001	0.008	0.001	0.001	0.001	5.027	
0:0:28.840	99.920	0.001	0.007	0.001	0.001	0.001	4.785	
0:0:28.881	99.918	0.001	0.007	0.001	0.001	0.001	4.514	
0:0:28.923	99.918	0.001	0.006	0.001	0.001	0.001	4.376	
0:0:28.965	99.917	0.001	0.006	0.001	0.001	0.001	4.214	
0:0:29.007	99.915	0.001	0.006	0.001	0.001	0.001	4.094	
0:0:29.050	99.906	0.001	0.005	0.001	0.001	0.001	4.077	
0:0:29.091	99.899	0.001	0.005	0.001	0.001	0.001	3.976	
0:0:29.134	99.894	0.001	0.004	0.001	0.001	0.001	3.856	
0:0:29.179	99.892	0.001	0.004	0.001	0.001	0.001	3.785	
0:0:29.221	99.870	0.001	0.005	0.001	0.001	0.001	3.834	
0:0:29.262	99.825	0.001	0.006	0.001	0.001	0.001	3.821	
0:0:29.306	99.627	0.001	0.010	0.001	0.001	0.001	3.793	
0:0:29.351	99.225	0.001	0.013	0.001	0.001	0.001	3.727	
0:0:29.395	98.556	0.001	0.010	0.001	0.001	0.001	3.584	
0:0:29.443	94.674	0.001	0.009	0.002	0.001	0.001	3.488	
0:0:29.487	81.897	0.001	0.012	0.003	0.002	0.001	3.362	
0:0:29.530	47.614	0.001	0.022	0.005	0.002	0.001	3.227	
0:0:29.573	8.697	0.001	0.064	0.011	0.004	0.001	3.110	
0:0:29.616	1.655	0.001	0.147	0.023	0.008	0.001	3.011	
0:0:29.660	0.840	0.001	0.194	0.031	0.010	0.002	2.892	
0:0:29.704	0.447	0.001	0.200	0.041	0.012	0.002	2.766	
0:0:29.747	0.458	0.001	0.138	0.040	0.012	0.002	2.661	
0:0:29.789	0.678	0.001	0.090	0.033	0.010	0.002	2.576	
0:0:29.833	1.341	0.001	0.044	0.023	0.010	0.002	2.506	
0:0:29.877	2.230	0.001	0.030	0.018	0.011	0.001	2.434	
0:0:29.921	2.008	0.001	0.028	0.019	0.013	0.001	2.365	
0:0:29.962	3.265	0.001	0.023	0.015	0.011	0.001	2.289	
0:0:30.009	4.089	0.001	0.018	0.013	0.010	0.001	2.121	
0:0:30.052	5.948	0.001	0.013	0.011	0.011	0.001	2.020	
0:0:30.094	12.761	0.001	0.006	0.008	0.011	0.001	1.924	
0:0:30.139	21.162	0.001	0.004	0.006	0.011	0.001	1.839	
0:0:30.179	13.243	0.001	0.005	0.007	0.013	0.001	1.844	
0:0:30.224	8.196	0.001	0.006	0.009	0.011	0.001	1.673	
0:0:30.266	5.091	0.001	0.006	0.011	0.014	0.001	1.584	
0:0:30.307	4.354	0.001	0.007	0.012	0.016	0.001	1.611	
0:0:30.348	7.893	0.001	0.005	0.009	0.015	0.001	1.647	
0:0:30.392	4.066	0.001	0.007	0.012	0.017	0.001	1.635	
0:0:30.436	4.808	0.001	0.007	0.011	0.015	0.001	1.631	
0:0:30.476	2.548	0.001	0.009	0.015	0.019	0.001	1.616	
0:0:30.517	1.614	0.001	0.012	0.018	0.021	0.001	1.633	
0:0:30.561	1.396	0.001	0.015	0.020	0.016	0.002	1.686	
0:0:30.603	1.449	0.001	0.017	0.020	0.015	0.002	1.754	
0:0:30.647	1.373	0.001	0.019	0.020	0.013	0.002	1.785	
0:0:30.687	2.429	0.001	0.017	0.016	0.010	0.001	1.858	
0:0:30.730	3.538	0.001	0.014	0.013	0.010	0.001	1.917	
0:0:30.777	4.715	0.001	0.015	0.012	0.007	0.001	1.998	
0:0:30.819	6.733	0.001	0.014	0.010	0.006	0.001	2.040	
0:0:30.862	2.081	0.001	0.029	0.017	0.007	0.001	2.076	
0:0:30.907	2.319	0.001	0.030	0.016	0.006	0.001	2.131	
0:0:30.950	1.736	0.001	0.035	0.019	0.006	0.001	2.111	
0:0:30.993	2.668	0.001	0.031	0.015	0.005	0.001	2.098	
0:0:31.050	4.074	0.001	0.028	0.013	0.004	0.001	2.107	
0:0:31.095	4.838	0.001	0.021	0.012	0.005	0.001	2.101	
0:0:31.137	3.924	0.001	0.023	0.013	0.005	0.001	2.094	
0:0:31.179	5.101	0.001	0.021	0.011	0.005	0.001	2.121	
0:0:31.223	3.999	0.001	0.023	0.013	0.006	0.001	2.135	
0:0:31.267	3.774	0.001	0.028	0.013	0.005	0.001	2.139	
0:0:31.310	4.639	0.001	0.028	0.012	0.004	0.001	2.132	
0:0:31.354	2.486	0.001	0.032	0.016	0.005	0.001	2.109	
0:0:31.396	4.611	0.001	0.024	0.012	0.005	0.001	2.091	
0:0:31.444	4.016	0.001	0.025	0.013	0.005	0.001	2.082	
0:0:31.487	3.266	0.001	0.027	0.014	0.006	0.001	2.066	
0:0:31.529	2.287	0.001	0.032	0.016	0.006	0.001	2.059	
0:0:31.574	2.314	0.001	0.030	0.016	0.006	0.001	2.010	
0:0:31.619	2.364	0.001	0.035	0.016	0.005	0.001	2.041	
0:0:31.661	3.040	0.001	0.033	0.014	0.004	0.001	2.046	
0:0:31.708	2.043	0.001	0.046	0.017	0.005	0.001	2.025	
0:0:31.750	1.412	0.001	0.063	0.020	0.005	0.001	2.056	
0:0:31.793	0.782	0.001	0.087	0.026	0.007	0.002	2.071	
0:0:31.834	0.711	0.001	0.107	0.027	0.007	0.002	2.146	
0:0:31.878	1.082	0.001	0.117	0.023	0.006	0.001	2.206	
0:0:31.920	0.779	0.001	0.129	0.026	0.007	0.002	2.210	
0:0:31.964	0.650	0.001	0.160	0.029	0.008	0.002	2.263	
0:0:32.008	0.646	0.001	0.188	0.029	0.008	0.002	2.318	
0:0:32.050	0.674	0.001	0.201	0.028	0.008	0.002	2.347	
0:0:32.093	0.503	0.001	0.274	0.033	0.009	0.002	2.405	
0:0:32.135	0.474	0.001	0.307	0.034	0.010	0.002	2.454	
0:0:32.177	0.539	0.001	0.325	0.032	0.010	0.002	2.542	
0:0:32.218	0.585	0.001	0.310	0.031	0.009	0.002	2.569	
0:0:32.261	0.422	0.001	0.408	0.036	0.011	0.002	2.595	
0:0:32.307	0.266	0.001	0.568	0.044	0.013	0.002	2.648	
0:0:32.350	0.192	0.001	0.775	0.052	0.015	0.002	2.688	
0:0:32.395	0.106	0.001	1.121	0.068	0.019	0.002	2.685	
0:0:32.439	0.099	0.001	1.238	0.070	0.020	0.002	2.715	
0:0:32.484	0.057	0.001	1.609	0.090	0.024	0.002	2.750	
0:0:32.525	0.045	0.002	1.835	0.101	0.027	0.003	2.800	
0:0:32.568	0.040	0.002	1.699	0.107	0.028	0.003	2.800	
0:0:32.609	0.036	0.002	1.680	0.111	0.030	0.003	2.852	
0:0:32.652	0.029	0.002	1.707	0.122	0.031	0.003	2.870	
0:0:32.695	0.025	0.002	1.779	0.131	0.033	0.003	2.876	
0:0:32.736	0.026	0.002	1.768	0.129	0.033	0.003	2.871	
0:0:32.777	0.024	0.002	1.803	0.134	0.034	0.003	2.877	
0:0:32.818	0.024	0.002	1.856	0.134	0.034	0.003	2.890	
0:0:32.859	0.024	0.002	1.938	0.134	0.033	0.003	2.846	
0:0:32.899	0.023	0.002	1.980	0.138	0.033	0.003	2.792	
0:0:32.946	0.023	0.002	1.872	0.136	0.033	0.003	2.789	
0:0:32.988	0.031	0.002	1.488	0.119	0.029	0.003	2.733	
0:0:33.030	0.037	0.002	1.235	0.109	0.026	0.003	2.720	
0:0:33.073	0.037	0.002	1.171	0.108	0.026	0.003	2.688	
0:0:33.115	0.036	0.002	1.164	0.108	0.025	0.003	2.672	
0:0:33.157	0.043	0.002	1.074	0.100	0.023	0.002	2.613	
0:0:33.200	0.042	0.002	1.075	0.101	0.023	0.002	2.577	
0:0:33.243	0.037	0.002	1.169	0.107	0.024	0.003	2.590	
0:0:33.288	0.041	0.002	1.060	0.101	0.022	0.002	2.542	
0:0:33.330	0.055	0.002	0.874	0.088	0.019	0.002	2.549	
0:0:33.373	0.054	0.002	0.849	0.089	0.019	0.002	2.536	
0:0:33.417	0.069	0.002	0.765	0.079	0.017	0.002	2.534	
0:0:33.481	0.069	0.002	0.809	0.080	0.018	0.002	2.595	
0:0:33.527	0.055	0.002	0.909	0.089	0.020	0.002	2.576	
0:0:33.570	0.051	0.002	0.966	0.092	0.020	0.002	2.616	
0:0:33.621	0.051	0.002	1.038	0.092	0.021	0.002	2.686	
0:0:33.664	0.048	0.002	1.104	0.096	0.022	0.002	2.785	
0:0:33.709	0.056	0.002	1.030	0.090	0.021	0.002	2.819	
0:0:33.751	0.048	0.002	1.111	0.096	0.023	0.002	2.853	
0:0:33.793	0.050	0.002	1.093	0.095	0.023	0.002	2.870	
0:0:33.834	0.046	0.002	1.144	0.098	0.023	0.002	2.919	
0:0:33.875	0.046	0.002	1.134	0.098	0.024	0.002	2.969	
0:0:33.917	0.043	0.002	1.200	0.102	0.025	0.002	3.129	
0:0:33.958	0.040	0.002	1.272	0.106	0.027	0.002	3.228	
0:0:34.000	0.036	0.002	1.359	0.112	0.029	0.002	3.315	
0:0:34.051	0.033	0.002	1.430	0.117	0.030	0.002	3.338	
0:0:34.107	0.030	0.002	1.526	0.122	0.032	0.002	3.412	
0:0:34.161	0.027	0.002	1.625	0.130	0.034	0.002	3.463	
0:0:34.203	0.024	0.002	1.759	0.138	0.036	0.002	3.452	
0:0:34.243	0.019	0.002	1.983	0.152	0.039	0.003	3.446	
0:0:34.284	0.016	0.002	2.207	0.164	0.042	0.003	3.468	
0:0:34.326	0.015	0.002	2.476	0.173	0.043	0.003	3.482	
0:0:34.370	0.014	0.002	2.647	0.179	0.045	0.003	3.500	
0:0:34.414	0.013	0.002	2.989	0.182	0.046	0.003	3.524	
0:0:34.459	0.013	0.002	3.190	0.185	0.046	0.003	3.555	
0:0:34.502	0.012	0.002	3.335	0.190	0.047	0.003	3.550	
0:0:34.546	0.012	0.002	3.495	0.191	0.048	0.003	3.621	
0:0:34.589	0.012	0.002	3.540	0.192	0.048	0.003	3.665	
0:0:34.633	0.012	0.002	3.431	0.193	0.048	0.003	3.657	
0:0:34.680	0.012	0.002	3.375	0.193	0.048	0.003	3.685	
0:0:34.724	0.012	0.002	3.350	0.193	0.048	0.003	3.738	
0:0:34.767	0.012	0.002	3.294	0.193	0.048	0.003	3.870	
0:0:34.814	0.012	0.002	3.301	0.192	0.048	0.003	3.972	
0:0:34.855	0.012	0.002	3.257	0.191	0.047	0.003	4.012	
0:0:34.897	0.012	0.002	3.338	0.191	0.047	0.003	4.043	
0:0:34.938	0.012	0.002	3.426	0.191	0.048	0.003	4.095	
0:0:34.981	0.012	0.002	3.457	0.190	0.048	0.003	4.149	
0:0:35.029	0.012	0.002	3.486	0.189	0.047	0.003	4.279	
0:0:35.070	0.012	0.002	3.522	0.188	0.047	0.003	4.371	
0:0:35.113	0.012	0.002	3.585	0.188	0.047	0.002	4.484	
0:0:35.158	0.012	0.002	3.711	0.188	0.047	0.002	4.462	
0:0:35.202	0.012	0.002	3.982	0.190	0.047	0.002	4.486	
0:0:35.244	0.012	0.002	4.094	0.191	0.047	0.002	4.603	
0:0:35.287	0.012	0.002	4.166	0.191	0.048	0.002	4.745	
0:0:35.331	0.012	0.002	3.924	0.191	0.048	0.002	4.860	
0:0:35.376	0.012	0.002	3.672	0.191	0.049	0.002	4.925	
0:0:35.421	0.012	0.002	3.545	0.191	0.049	0.002	4.942	
0:0:35.463	0.012	0.002	3.486	0.191	0.049	0.002	5.078	
0:0:35.505	0.012	0.002	3.427	0.192	0.050	0.002	5.107	
0:0:35.547	0.012	0.002	3.297	0.192	0.050	0.002	5.142	
0:0:35.589	0.012	0.002	3.245	0.192	0.050	0.002	5.093	
0:0:35.632	0.012	0.002	3.205	0.192	0.050	0.002	5.067	
0:0:35.675	0.012	0.002	3.200	0.192	0.050	0.002	5.145	
0:0:35.724	0.012	0.002	3.208	0.193	0.050	0.002	5.249	
0:0:35.768	0.012	0.002	3.168	0.192	0.049	0.002	5.176	
0:0:35.816	0.012	0.002	3.172	0.192	0.049	0.002	5.131	
0:0:35.860	0.012	0.002	3.284	0.193	0.049	0.002	5.104	
0:0:35.911	0.012	0.002	3.341	0.193	0.049	0.002	4.983	
0:0:35.954	0.012	0.002	3.477	0.193	0.049	0.002	4.933	
0:0:35.994	0.012	0.002	3.575	0.193	0.049	0.002	4.829	
0:0:36.036	0.012	0.002	3.699	0.192	0.049	0.002	4.834	
0:0:36.077	0.012	0.002	3.455	0.193	0.049	0.002	4.798	
0:0:36.122	0.012	0.002	3.335	0.192	0.048	0.002	4.728	
0:0:36.163	0.012	0.002	3.239	0.192	0.048	0.002	4.735	
0:0:36.206	0.012	0.002	3.230	0.192	0.049	0.002	4.713	
0:0:36.247	0.012	0.002	3.226	0.192	0.049	0.002	4.692	
0:0:36.289	0.012	0.002	3.246	0.192	0.049	0.002	4.628	
0:0:36.332	0.012	0.002	3.383	0.192	0.049	0.002	4.520	
0:0:36.376	0.012	0.002	3.396	0.192	0.049	0.002	4.503	
0:0:36.421	0.012	0.002	3.355	0.192	0.049	0.002	4.448	
0:0:36.464	0.012	0.002	3.348	0.193	0.048	0.002	4.406	
0:0:36.505	0.012	0.002	3.334	0.193	0.048	0.002	4.431	
0:0:36.548	0.012	0.002	3.370	0.193	0.048	0.002	4.485	
0:0:36.589	0.012	0.002	3.408	0.193	0.048	0.002	4.451	
0:0:36.630	0.011	0.002	3.581	0.194	0.048	0.002	4.471	
0:0:36.670	0.011	0.002	3.785	0.194	0.048	0.002	4.418	
0:0:36.711	0.011	0.002	3.803	0.194	0.047	0.002	4.316	
0:0:36.753	0.011	0.002	3.650	0.194	0.046	0.002	4.157	
0:0:36.799	0.011	0.002	3.559	0.194	0.046	0.002	4.105	
0:0:36.851	0.011	0.002	3.417	0.194	0.045	0.002	4.100	
0:0:36.893	0.011	0.002	3.270	0.194	0.046	0.002	4.112	
0:0:36.937	0.011	0.002	3.160	0.194	0.046	0.002	4.115	
0:0:36.979	0.011	0.002	3.007	0.194	0.045	0.002	4.034	
0:0:37.021	0.011	0.002	2.926	0.194	0.044	0.002	4.004	
0:0:37.061	0.011	0.002	2.903	0.194	0.044	0.002	3.876	
0:0:37.108	0.011	0.002	2.909	0.194	0.044	0.002	3.829	
0:0:37.154	0.011	0.002	2.895	0.194	0.044	0.003	3.834	
0:0:37.217	0.011	0.002	2.792	0.194	0.042	0.002	3.848	
0:0:37.258	0.011	0.002	2.752	0.194	0.042	0.002	3.798	
0:0:37.303	0.011	0.002	2.706	0.194	0.041	0.002	3.814	
0:0:37.347	0.011	0.002	2.657	0.194	0.041	0.002	3.855	
0:0:37.389	0.011	0.002	2.586	0.194	0.040	0.002	3.743	
0:0:37.432	0.011	0.002	2.573	0.194	0.040	0.002	3.757	
0:0:37.477	0.010	0.002	2.538	0.194	0.039	0.002	3.668	
0:0:37.519	0.010	0.002	2.502	0.194	0.038	0.003	3.552	
0:0:37.563	0.010	0.002	2.445	0.194	0.037	0.003	3.411	
0:0:37.607	0.010	0.002	2.413	0.194	0.037	0.003	3.384	
0:0:37.649	0.010	0.002	2.346	0.194	0.036	0.003	3.255	
0:0:37.692	0.010	0.002	2.328	0.194	0.036	0.003	3.213	
0:0:37.737	0.010	0.002	2.289	0.194	0.036	0.003	3.187	
0:0:37.778	0.010	0.002	2.287	0.193	0.035	0.003	3.114	
0:0:37.820	0.010	0.002	2.286	0.193	0.035	0.003	3.100	
0:0:37.863	0.010	0.002	2.268	0.193	0.034	0.003	2.991	
0:0:37.904	0.009	0.002	2.241	0.193	0.032	0.003	2.849	
0:0:37.945	0.009	0.003	2.193	0.193	0.031	0.003	2.744	
0:0:37.990	0.009	0.003	2.245	0.193	0.030	0.003	2.750	
0:0:38.033	0.009	0.003	2.233	0.194	0.030	0.003	2.648	
0:0:38.077	0.009	0.003	2.193	0.194	0.028	0.003	2.493	
0:0:38.120	0.008	0.003	2.140	0.195	0.026	0.003	2.416	
0:0:38.164	0.008	0.003	2.113	0.195	0.025	0.003	2.326	
0:0:38.206	0.008	0.003	2.079	0.195	0.025	0.003	2.311	
0:0:38.258	0.008	0.003	2.002	0.196	0.023	0.003	2.146	
0:0:38.304	0.007	0.003	1.899	0.197	0.021	0.003	1.976	
0:0:38.345	0.007	0.003	1.881	0.197	0.020	0.003	1.940	
0:0:38.387	0.007	0.004	1.790	0.198	0.018	0.003	1.782	
0:0:38.432	0.007	0.004	1.762	0.199	0.018	0.003	1.731	
0:0:38.475	0.007	0.004	1.687	0.200	0.016	0.003	1.551	
