date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:20.680	0.003	0.026	0.437	0.195	0.003	0.006	0.197	
0:0:20.744	0.003	0.025	0.431	0.194	0.003	0.006	0.196	
0:0:20.803	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:20.868	0.003	0.025	0.431	0.194	0.003	0.006	0.195	
0:0:20.927	0.003	0.025	0.431	0.194	0.003	0.006	0.195	
0:0:20.986	0.003	0.025	0.429	0.194	0.003	0.006	0.194	
0:0:21.049	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:21.109	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:21.187	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:21.252	0.003	0.025	0.430	0.194	0.003	0.006	0.195	
0:0:21.315	0.003	0.025	0.431	0.194	0.003	0.006	0.195	
0:0:21.373	0.003	0.025	0.433	0.194	0.003	0.006	0.196	
0:0:21.434	0.003	0.025	0.440	0.194	0.003	0.005	0.198	
0:0:21.494	0.003	0.025	0.441	0.194	0.003	0.005	0.202	
0:0:21.561	0.003	0.025	0.442	0.194	0.003	0.005	0.211	
0:0:21.625	0.003	0.025	0.439	0.194	0.003	0.005	0.221	
0:0:21.704	0.003	0.024	0.436	0.194	0.003	0.005	0.244	
0:0:21.765	0.003	0.023	0.437	0.194	0.003	0.004	0.275	
0:0:21.825	0.003	0.022	0.442	0.194	0.003	0.003	0.337	
0:0:21.886	0.003	0.020	0.448	0.194	0.003	0.003	0.469	
0:0:21.946	0.003	0.020	0.451	0.194	0.003	0.002	0.638	
0:0:22.007	0.003	0.018	0.465	0.194	0.003	0.002	0.834	
0:0:22.068	0.003	0.016	0.502	0.194	0.003	0.001	1.201	
0:0:22.132	0.003	0.013	0.552	0.194	0.004	0.001	1.628	
0:0:22.194	0.004	0.009	0.678	0.194	0.005	0.001	2.477	
0:0:22.254	0.004	0.007	0.819	0.194	0.006	0.001	3.474	
0:0:22.316	0.004	0.007	0.763	0.194	0.006	0.001	3.391	
0:0:22.387	0.004	0.005	0.835	0.194	0.007	0.001	4.341	
0:0:22.452	0.004	0.007	0.753	0.194	0.005	0.001	2.879	
0:0:22.519	0.003	0.009	0.661	0.194	0.004	0.001	1.861	
0:0:22.584	0.003	0.011	0.579	0.194	0.003	0.002	1.046	
0:0:22.644	0.003	0.013	0.544	0.194	0.003	0.002	0.682	
0:0:22.704	0.003	0.014	0.537	0.194	0.003	0.003	0.592	
0:0:22.768	0.003	0.016	0.500	0.194	0.003	0.004	0.403	
0:0:22.828	0.003	0.017	0.488	0.194	0.003	0.004	0.342	
0:0:22.890	0.003	0.018	0.478	0.195	0.003	0.005	0.303	
0:0:22.959	0.003	0.018	0.470	0.196	0.003	0.005	0.288	
0:0:23.021	0.003	0.020	0.459	0.196	0.003	0.005	0.264	
0:0:23.082	0.003	0.021	0.451	0.198	0.003	0.005	0.251	
0:0:23.144	0.003	0.022	0.443	0.200	0.003	0.005	0.232	
0:0:23.206	0.003	0.023	0.437	0.202	0.003	0.005	0.224	
0:0:23.266	0.003	0.023	0.434	0.204	0.003	0.005	0.219	
0:0:23.329	0.003	0.024	0.431	0.204	0.003	0.005	0.212	
0:0:23.390	0.003	0.024	0.430	0.205	0.003	0.005	0.210	
0:0:23.454	0.003	0.024	0.429	0.206	0.003	0.005	0.206	
0:0:23.517	0.003	0.024	0.429	0.205	0.003	0.005	0.204	
0:0:23.576	0.003	0.025	0.428	0.204	0.003	0.005	0.203	
0:0:23.638	0.003	0.025	0.427	0.202	0.003	0.005	0.202	
0:0:23.704	0.003	0.025	0.428	0.201	0.003	0.005	0.200	
0:0:23.767	0.003	0.025	0.428	0.201	0.003	0.005	0.199	
0:0:23.835	0.003	0.025	0.429	0.200	0.003	0.006	0.198	
0:0:23.899	0.003	0.026	0.429	0.200	0.003	0.006	0.198	
0:0:23.965	0.003	0.027	0.429	0.199	0.003	0.006	0.201	
0:0:24.027	0.003	0.029	0.430	0.199	0.003	0.006	0.206	
0:0:24.088	0.003	0.037	0.429	0.198	0.003	0.006	0.218	
0:0:24.148	0.003	0.055	0.429	0.198	0.002	0.007	0.244	
0:0:24.209	0.003	0.089	0.428	0.199	0.002	0.007	0.277	
0:0:24.295	0.003	0.089	0.427	0.198	0.002	0.007	0.275	
0:0:24.355	0.003	0.071	0.427	0.197	0.002	0.007	0.262	
0:0:24.416	0.003	0.063	0.427	0.197	0.002	0.007	0.255	
0:0:24.478	0.003	0.046	0.428	0.196	0.002	0.006	0.234	
0:0:24.538	0.003	0.037	0.428	0.196	0.003	0.006	0.221	
0:0:24.599	0.003	0.031	0.428	0.196	0.003	0.006	0.209	
0:0:24.659	0.003	0.028	0.428	0.196	0.003	0.006	0.204	
0:0:24.722	0.003	0.027	0.428	0.197	0.003	0.006	0.202	
0:0:24.783	0.003	0.027	0.428	0.197	0.003	0.006	0.202	
0:0:24.844	0.003	0.027	0.428	0.197	0.003	0.006	0.201	
0:0:24.904	0.003	0.026	0.428	0.197	0.003	0.006	0.199	
