date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:30.537	0.003	0.025	0.427	0.194	0.003	0.005	0.212	
0:0:30.598	0.003	0.025	0.427	0.194	0.003	0.005	0.212	
0:0:30.658	0.003	0.025	0.427	0.194	0.003	0.005	0.214	
0:0:30.721	0.003	0.025	0.427	0.194	0.003	0.005	0.215	
0:0:30.786	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:30.854	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:30.917	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:30.983	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:31.052	0.003	0.025	0.427	0.194	0.003	0.005	0.217	
0:0:31.121	0.003	0.025	0.427	0.194	0.003	0.005	0.217	
0:0:31.192	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:31.255	0.003	0.025	0.427	0.194	0.003	0.005	0.216	
0:0:31.316	0.003	0.025	0.427	0.194	0.003	0.005	0.217	
0:0:31.381	0.003	0.025	0.427	0.194	0.003	0.005	0.217	
0:0:31.442	0.003	0.025	0.427	0.194	0.003	0.005	0.219	
0:0:31.505	0.003	0.025	0.427	0.194	0.003	0.005	0.222	
0:0:31.572	0.003	0.025	0.427	0.194	0.003	0.005	0.226	
0:0:31.638	0.003	0.025	0.427	0.194	0.003	0.004	0.230	
0:0:31.701	0.003	0.025	0.427	0.194	0.003	0.004	0.234	
0:0:31.764	0.003	0.025	0.428	0.194	0.003	0.004	0.237	
0:0:31.828	0.003	0.025	0.428	0.194	0.003	0.004	0.244	
0:0:31.891	0.003	0.025	0.428	0.194	0.003	0.004	0.244	
0:0:31.953	0.003	0.025	0.428	0.194	0.003	0.004	0.249	
0:0:32.019	0.003	0.025	0.429	0.194	0.003	0.004	0.253	
0:0:32.090	0.003	0.025	0.429	0.194	0.003	0.004	0.249	
0:0:32.153	0.003	0.025	0.429	0.194	0.003	0.004	0.239	
0:0:32.214	0.003	0.025	0.428	0.194	0.003	0.004	0.232	
0:0:32.277	0.003	0.024	0.428	0.194	0.003	0.005	0.223	
0:0:32.339	0.003	0.023	0.426	0.194	0.003	0.005	0.216	
0:0:32.401	0.003	0.020	0.420	0.194	0.003	0.005	0.210	
0:0:32.469	0.003	0.017	0.407	0.194	0.003	0.005	0.206	
0:0:32.533	0.003	0.015	0.378	0.194	0.003	0.005	0.202	
0:0:32.599	0.003	0.011	0.343	0.194	0.004	0.005	0.200	
0:0:32.664	0.003	0.011	0.324	0.194	0.004	0.005	0.198	
0:0:32.731	0.003	0.011	0.297	0.194	0.004	0.005	0.197	
0:0:32.797	0.003	0.010	0.248	0.194	0.004	0.005	0.196	
0:0:32.860	0.003	0.010	0.229	0.194	0.005	0.006	0.195	
0:0:32.934	0.003	0.010	0.232	0.194	0.005	0.006	0.195	
0:0:32.995	0.003	0.012	0.232	0.194	0.005	0.006	0.195	
0:0:33.056	0.003	0.012	0.237	0.194	0.005	0.006	0.195	
0:0:33.116	0.003	0.014	0.229	0.194	0.005	0.006	0.195	
0:0:33.176	0.003	0.016	0.255	0.194	0.004	0.006	0.195	
0:0:33.236	0.003	0.017	0.277	0.194	0.004	0.006	0.195	
