date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:48.135	0.004	0.020	0.381	0.167	0.003	0.005	0.199	
0:0:48.205	0.004	0.019	0.366	0.163	0.003	0.005	0.199	
0:0:48.281	0.004	0.020	0.380	0.175	0.003	0.005	0.198	
0:0:48.352	0.004	0.021	0.395	0.186	0.003	0.005	0.198	
0:0:48.425	0.003	0.022	0.412	0.188	0.003	0.005	0.198	
0:0:48.501	0.003	0.022	0.416	0.192	0.003	0.005	0.197	
0:0:48.572	0.003	0.022	0.421	0.189	0.003	0.005	0.197	
0:0:48.645	0.003	0.023	0.444	0.201	0.003	0.005	0.196	
0:0:48.715	0.003	0.024	0.476	0.201	0.003	0.005	0.197	
0:0:48.785	0.003	0.024	0.475	0.201	0.003	0.005	0.197	
0:0:48.885	0.003	0.024	0.491	0.203	0.003	0.005	0.196	
0:0:48.957	0.003	0.024	0.461	0.203	0.003	0.005	0.194	
0:0:49.032	0.003	0.024	0.469	0.207	0.003	0.005	0.193	
0:0:49.104	0.003	0.023	0.466	0.204	0.003	0.005	0.195	
0:0:49.175	0.004	0.021	0.427	0.178	0.003	0.005	0.196	
0:0:49.245	0.006	0.017	0.349	0.147	0.002	0.004	0.196	
0:0:49.321	0.150	0.005	0.089	0.031	0.001	0.002	0.198	
0:0:49.392	46.099	0.001	0.008	0.003	0.001	0.001	0.201	
0:0:49.465	98.002	0.001	0.002	0.001	0.001	0.001	0.206	
0:0:49.540	99.410	0.001	0.002	0.001	0.001	0.001	0.213	
0:0:49.624	99.570	0.001	0.002	0.001	0.001	0.001	0.226	
0:0:49.710	99.626	0.001	0.002	0.001	0.001	0.001	0.242	
0:0:49.815	99.678	0.001	0.002	0.001	0.001	0.001	0.293	
0:0:49.908	99.721	0.001	0.002	0.001	0.001	0.001	0.389	
0:0:49.986	99.787	0.001	0.002	0.001	0.001	0.001	0.566	
0:0:50.101	99.847	0.001	0.003	0.001	0.001	0.001	0.900	
0:0:50.185	99.882	0.001	0.003	0.001	0.001	0.001	1.309	
0:0:50.273	99.896	0.001	0.004	0.001	0.001	0.001	1.800	
0:0:50.355	99.893	0.001	0.004	0.001	0.001	0.001	1.989	
0:0:50.435	99.884	0.001	0.004	0.001	0.001	0.001	1.808	
0:0:50.520	99.880	0.001	0.004	0.001	0.001	0.001	2.194	
0:0:50.603	99.844	0.001	0.004	0.001	0.001	0.001	4.243	
0:0:50.684	99.863	0.001	0.005	0.001	0.001	0.001	5.359	
0:0:50.769	99.868	0.001	0.005	0.001	0.001	0.001	6.047	
0:0:50.852	99.902	0.001	0.006	0.001	0.001	0.001	4.447	
0:0:50.935	99.897	0.001	0.006	0.001	0.001	0.001	4.489	
0:0:51.016	99.890	0.001	0.006	0.001	0.001	0.001	5.683	
0:0:51.103	99.887	0.001	0.007	0.001	0.001	0.001	6.741	
0:0:51.202	99.839	0.001	0.008	0.001	0.001	0.001	7.406	
0:0:51.284	85.671	0.001	0.034	0.002	0.001	0.001	8.267	
0:0:51.367	0.143	0.001	0.602	0.036	0.003	0.001	27.559	
0:0:51.535	0.006	0.001	2.003	0.126	0.003	0.001	52.073	
0:0:51.616	0.005	0.001	2.276	0.112	0.002	0.001	75.447	
0:0:51.699	0.628	0.001	0.522	0.014	0.001	0.001	69.415	
0:0:51.804	99.496	0.001	0.015	0.001	0.001	0.001	45.366	
0:0:51.900	99.900	0.001	0.008	0.001	0.001	0.001	12.047	
0:0:51.985	99.894	0.001	0.005	0.001	0.001	0.001	9.947	
0:0:52.069	99.886	0.001	0.005	0.001	0.001	0.001	6.385	
0:0:52.146	99.876	0.001	0.005	0.001	0.001	0.001	3.487	
0:0:52.232	99.847	0.001	0.006	0.001	0.001	0.001	1.892	
0:0:52.316	99.710	0.001	0.006	0.001	0.001	0.001	3.791	
0:0:52.399	99.785	0.001	0.007	0.001	0.001	0.001	5.185	
0:0:52.483	99.783	0.001	0.008	0.001	0.001	0.001	6.282	
