date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:26.455	0.002	0.017	0.457	0.194	0.002	0.004	0.358	
0:0:26.520	0.002	0.017	0.452	0.194	0.002	0.004	0.369	
0:0:26.582	0.003	0.018	0.447	0.194	0.002	0.004	0.324	
0:0:26.651	0.003	0.019	0.442	0.194	0.003	0.005	0.291	
0:0:26.715	0.003	0.020	0.446	0.194	0.003	0.005	0.278	
0:0:26.778	0.003	0.021	0.447	0.194	0.003	0.005	0.265	
0:0:26.840	0.003	0.023	0.446	0.194	0.003	0.005	0.246	
0:0:26.905	0.003	0.024	0.447	0.194	0.003	0.005	0.237	
0:0:26.967	0.003	0.027	0.445	0.194	0.003	0.005	0.237	
0:0:27.032	0.003	0.030	0.445	0.194	0.003	0.005	0.243	
0:0:27.098	0.003	0.037	0.442	0.194	0.003	0.006	0.251	
0:0:27.171	0.003	0.039	0.440	0.194	0.003	0.006	0.252	
0:0:27.235	0.003	0.042	0.437	0.194	0.002	0.006	0.253	
0:0:27.295	0.003	0.047	0.434	0.194	0.002	0.006	0.261	
0:0:27.357	0.003	0.049	0.431	0.194	0.002	0.006	0.261	
0:0:27.423	0.003	0.042	0.425	0.194	0.003	0.006	0.249	
0:0:27.490	0.003	0.038	0.419	0.194	0.003	0.006	0.243	
0:0:27.553	0.003	0.035	0.408	0.194	0.003	0.006	0.240	
0:0:27.618	0.003	0.034	0.413	0.194	0.003	0.006	0.239	
0:0:27.684	0.003	0.037	0.413	0.194	0.003	0.006	0.245	
0:0:27.749	0.003	0.038	0.410	0.194	0.003	0.006	0.250	
0:0:27.810	0.003	0.034	0.420	0.194	0.003	0.006	0.242	
0:0:27.879	0.003	0.033	0.427	0.194	0.003	0.005	0.243	
0:0:27.946	0.003	0.034	0.434	0.194	0.003	0.006	0.246	
0:0:28.011	0.003	0.031	0.437	0.194	0.003	0.005	0.244	
0:0:28.073	0.003	0.029	0.441	0.194	0.003	0.005	0.238	
0:0:28.136	0.003	0.027	0.446	0.194	0.003	0.005	0.241	
0:0:28.352	0.003	0.025	0.452	0.194	0.003	0.005	0.233	
0:0:28.438	0.003	0.023	0.461	0.194	0.003	0.005	0.236	
0:0:28.503	0.003	0.022	0.462	0.194	0.003	0.005	0.236	
0:0:28.572	0.003	0.022	0.461	0.194	0.003	0.005	0.231	
0:0:28.640	0.003	0.022	0.454	0.194	0.003	0.005	0.228	
0:0:28.702	0.003	0.023	0.451	0.194	0.003	0.005	0.227	
0:0:28.765	0.003	0.023	0.453	0.194	0.003	0.005	0.229	
0:0:28.827	0.003	0.022	0.456	0.194	0.003	0.005	0.231	
0:0:28.889	0.003	0.022	0.457	0.194	0.003	0.005	0.232	
0:0:28.952	0.003	0.022	0.457	0.194	0.003	0.005	0.234	
0:0:29.016	0.003	0.023	0.454	0.194	0.003	0.005	0.234	
0:0:29.081	0.003	0.023	0.457	0.194	0.003	0.005	0.235	
0:0:29.145	0.003	0.023	0.455	0.194	0.003	0.005	0.234	
0:0:29.211	0.003	0.023	0.456	0.194	0.003	0.005	0.233	
0:0:29.290	0.003	0.023	0.456	0.194	0.003	0.005	0.236	
0:0:29.354	0.003	0.023	0.458	0.194	0.003	0.005	0.243	
0:0:29.427	0.003	0.023	0.457	0.194	0.003	0.005	0.244	
0:0:29.498	0.003	0.023	0.456	0.194	0.003	0.005	0.246	
0:0:29.582	0.003	0.023	0.449	0.194	0.003	0.005	0.253	
0:0:29.649	0.003	0.022	0.446	0.194	0.003	0.005	0.259	
0:0:29.716	0.003	0.022	0.448	0.194	0.003	0.005	0.261	
0:0:29.800	0.003	0.022	0.447	0.194	0.003	0.005	0.250	
0:0:29.931	0.003	0.022	0.452	0.194	0.003	0.005	0.244	
0:0:29.992	0.003	0.022	0.454	0.194	0.003	0.005	0.243	
0:0:30.054	0.003	0.021	0.458	0.194	0.003	0.005	0.244	
0:0:30.120	0.003	0.021	0.458	0.194	0.003	0.005	0.244	
0:0:30.186	0.003	0.021	0.456	0.194	0.003	0.005	0.245	
0:0:30.251	0.003	0.021	0.463	0.194	0.003	0.005	0.249	
0:0:30.312	0.003	0.020	0.472	0.194	0.003	0.005	0.254	
0:0:30.378	0.003	0.020	0.476	0.194	0.003	0.005	0.258	
0:0:30.442	0.003	0.019	0.480	0.194	0.003	0.005	0.262	
0:0:30.504	0.003	0.019	0.486	0.194	0.004	0.005	0.266	
0:0:30.571	0.003	0.019	0.480	0.194	0.003	0.005	0.263	
0:0:30.633	0.003	0.019	0.496	0.194	0.004	0.005	0.268	
0:0:30.697	0.003	0.019	0.501	0.194	0.004	0.005	0.269	
0:0:30.760	0.003	0.019	0.496	0.194	0.003	0.005	0.271	
0:0:30.822	0.003	0.019	0.496	0.194	0.003	0.005	0.271	
0:0:30.888	0.003	0.020	0.489	0.194	0.003	0.005	0.266	
0:0:30.950	0.003	0.019	0.492	0.194	0.003	0.005	0.272	
0:0:31.028	0.003	0.020	0.485	0.194	0.003	0.005	0.268	
0:0:31.093	0.003	0.020	0.485	0.194	0.003	0.005	0.264	
0:0:31.153	0.003	0.020	0.485	0.194	0.003	0.005	0.267	
0:0:31.215	0.003	0.019	0.488	0.194	0.003	0.005	0.268	
0:0:31.283	0.003	0.020	0.482	0.194	0.003	0.005	0.258	
0:0:31.346	0.003	0.020	0.478	0.194	0.003	0.005	0.255	
0:0:31.409	0.003	0.021	0.473	0.194	0.003	0.005	0.248	
0:0:31.473	0.003	0.021	0.471	0.194	0.003	0.005	0.241	
0:0:31.534	0.003	0.022	0.469	0.194	0.003	0.005	0.238	
0:0:31.605	0.003	0.023	0.468	0.194	0.003	0.005	0.239	
0:0:31.670	0.003	0.024	0.463	0.194	0.003	0.005	0.235	
0:0:31.732	0.003	0.026	0.459	0.194	0.003	0.006	0.236	
0:0:31.798	0.003	0.030	0.456	0.194	0.003	0.006	0.243	
0:0:31.861	0.003	0.039	0.455	0.194	0.003	0.006	0.262	
0:0:31.924	0.003	0.049	0.454	0.194	0.002	0.006	0.279	
0:0:31.987	0.003	0.079	0.452	0.194	0.002	0.007	0.321	
0:0:32.053	0.003	0.107	0.453	0.194	0.002	0.007	0.355	
0:0:32.116	0.003	0.117	0.450	0.194	0.002	0.007	0.362	
0:0:32.179	0.003	0.165	0.448	0.194	0.002	0.008	0.399	
0:0:32.242	0.003	0.170	0.443	0.194	0.002	0.008	0.394	
0:0:32.308	0.003	0.174	0.441	0.194	0.002	0.008	0.394	
