date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:19.230	0.001	7.106	98.433	0.744	27.445	0.010	0.010	
0:0:19.300	0.001	7.125	97.990	0.727	21.225	0.010	0.010	
0:0:19.363	0.001	7.293	97.553	0.717	15.338	0.010	0.010	
0:0:19.450	0.001	6.627	96.900	0.704	12.295	0.010	0.009	
0:0:19.522	0.001	9.052	95.460	0.756	14.714	0.012	0.007	
0:0:19.586	0.001	12.402	95.837	0.779	15.481	0.013	0.006	
0:0:19.647	0.001	14.329	94.464	0.783	13.165	0.013	0.006	
0:0:19.718	0.001	13.326	94.375	0.757	11.283	0.013	0.006	
0:0:19.781	0.001	12.820	92.229	0.746	9.570	0.013	0.006	
0:0:19.843	0.001	18.153	88.617	0.830	14.411	0.016	0.004	
0:0:19.919	0.001	20.621	90.002	0.872	19.402	0.018	0.004	
0:0:19.979	0.001	19.165	88.912	0.867	19.401	0.018	0.004	
0:0:20.040	0.001	19.683	88.614	0.861	19.229	0.017	0.004	
0:0:20.106	0.001	18.021	84.194	0.843	14.969	0.017	0.004	
0:0:20.173	0.001	15.927	76.377	0.858	17.705	0.019	0.005	
0:0:20.235	0.001	13.770	72.857	0.875	18.955	0.022	0.005	
0:0:20.298	0.001	12.967	66.970	0.893	21.422	0.025	0.004	
0:0:20.371	0.001	11.007	61.387	0.895	22.448	0.027	0.004	
0:0:20.437	0.001	9.421	52.546	0.881	20.886	0.028	0.005	
0:0:20.498	0.001	10.144	43.834	0.941	27.971	0.035	0.004	
0:0:20.567	0.001	9.157	34.395	0.932	26.094	0.038	0.004	
0:0:20.635	0.001	7.455	27.806	0.925	25.689	0.044	0.004	
0:0:20.699	0.001	6.146	24.973	0.916	24.043	0.049	0.004	
0:0:20.773	0.001	4.680	21.776	0.867	19.811	0.048	0.005	
0:0:20.836	0.001	2.994	19.901	0.778	11.434	0.043	0.006	
0:0:20.899	0.001	2.029	18.385	0.700	6.064	0.038	0.007	
0:0:20.980	0.001	1.394	16.633	0.626	3.114	0.033	0.009	
0:0:21.060	0.001	0.554	14.777	0.482	0.750	0.022	0.017	
0:0:21.123	0.001	0.376	13.517	0.427	0.351	0.018	0.022	
0:0:21.188	0.001	0.275	12.520	0.384	0.148	0.016	0.028	
0:0:21.252	0.001	0.153	12.231	0.329	0.068	0.012	0.043	
0:0:21.318	0.001	0.134	12.178	0.318	0.056	0.012	0.046	
0:0:21.381	0.002	0.090	12.188	0.286	0.032	0.010	0.062	
0:0:21.445	0.002	0.081	12.710	0.276	0.027	0.009	0.067	
0:0:21.508	0.002	0.079	12.918	0.274	0.025	0.009	0.069	
0:0:21.577	0.001	0.106	13.318	0.292	0.032	0.010	0.056	
0:0:21.645	0.001	0.113	14.085	0.297	0.037	0.011	0.053	
0:0:21.710	0.001	0.119	14.408	0.300	0.050	0.011	0.050	
0:0:21.782	0.001	0.152	15.144	0.321	0.070	0.012	0.042	
0:0:21.848	0.001	0.276	15.768	0.375	0.149	0.016	0.026	
0:0:21.911	0.001	0.882	15.054	0.499	0.585	0.025	0.011	
0:0:21.975	0.001	1.900	15.018	0.606	1.486	0.035	0.006	
0:0:22.044	0.001	5.205	15.495	0.784	5.333	0.055	0.003	
0:0:22.114	0.001	7.964	15.893	0.879	10.454	0.066	0.003	
0:0:22.176	0.001	10.283	18.219	0.952	15.447	0.076	0.002	
0:0:22.238	0.001	11.748	21.031	0.993	18.865	0.081	0.002	
0:0:22.304	0.001	14.651	23.616	1.055	25.948	0.089	0.002	
0:0:22.372	0.001	13.546	26.210	1.028	24.126	0.085	0.002	
0:0:22.441	0.001	10.074	25.519	0.944	13.833	0.072	0.002	
0:0:22.506	0.001	6.431	22.514	0.839	6.289	0.058	0.003	
0:0:22.569	0.001	3.705	21.606	0.724	2.963	0.044	0.004	
0:0:22.636	0.001	1.993	20.700	0.618	1.317	0.033	0.007	
0:0:22.702	0.001	1.464	20.987	0.572	0.939	0.029	0.008	
0:0:22.769	0.001	1.057	24.431	0.527	0.647	0.025	0.011	
0:0:22.837	0.001	0.511	24.414	0.439	0.271	0.018	0.019	
0:0:22.903	0.001	0.356	24.791	0.400	0.174	0.016	0.024	
0:0:22.966	0.001	0.476	27.392	0.431	0.324	0.017	0.019	
0:0:23.035	0.001	0.568	27.435	0.449	0.507	0.019	0.017	
0:0:23.103	0.001	0.513	27.483	0.436	0.495	0.018	0.018	
0:0:23.164	0.001	0.605	29.770	0.452	0.615	0.019	0.016	
0:0:23.232	0.001	0.598	26.365	0.444	0.515	0.018	0.017	
0:0:23.300	0.001	0.530	22.679	0.428	0.420	0.017	0.018	
0:0:23.370	0.001	0.608	20.494	0.445	0.523	0.019	0.016	
0:0:23.431	0.001	0.351	17.728	0.389	0.175	0.015	0.025	
0:0:23.494	0.001	0.186	16.806	0.336	0.066	0.012	0.041	
0:0:23.559	0.001	0.154	18.008	0.322	0.052	0.011	0.048	
0:0:23.624	0.002	0.096	18.862	0.288	0.028	0.009	0.070	
0:0:23.693	0.002	0.089	20.809	0.285	0.025	0.009	0.075	
0:0:23.760	0.002	0.066	22.816	0.265	0.018	0.008	0.094	
0:0:23.841	0.002	0.047	23.047	0.244	0.012	0.007	0.124	
0:0:23.904	0.002	0.036	22.363	0.230	0.009	0.007	0.152	
0:0:23.972	0.002	0.035	22.934	0.231	0.011	0.007	0.152	
0:0:24.042	0.002	0.030	25.894	0.225	0.011	0.007	0.169	
0:0:24.113	0.002	0.027	25.877	0.220	0.010	0.006	0.183	
0:0:24.177	0.002	0.029	30.866	0.223	0.010	0.007	0.173	
0:0:24.239	0.002	0.028	33.448	0.221	0.010	0.006	0.177	
0:0:24.305	0.003	0.026	31.091	0.218	0.009	0.006	0.182	
0:0:24.370	0.002	0.032	34.808	0.228	0.011	0.007	0.156	
0:0:24.437	0.002	0.033	32.554	0.231	0.012	0.007	0.150	
0:0:24.506	0.002	0.033	32.650	0.230	0.012	0.007	0.148	
0:0:24.571	0.002	0.040	34.020	0.240	0.013	0.008	0.125	
0:0:24.640	0.002	0.036	31.375	0.233	0.012	0.007	0.134	
0:0:24.704	0.002	0.034	32.179	0.225	0.010	0.007	0.142	
0:0:24.771	0.002	0.030	34.225	0.216	0.009	0.007	0.156	
0:0:24.836	0.002	0.031	38.641	0.212	0.008	0.006	0.157	
0:0:24.904	0.003	0.030	58.881	0.208	0.007	0.006	0.162	
