date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:24.204	0.002	0.117	0.443	0.194	0.002	0.002	0.448	
0:0:24.286	0.002	0.102	0.448	0.194	0.002	0.002	0.379	
0:0:24.374	0.002	0.104	0.447	0.194	0.002	0.002	0.302	
0:0:24.441	0.003	0.098	0.450	0.194	0.003	0.003	0.243	
0:0:24.505	0.003	0.077	0.452	0.194	0.003	0.003	0.217	
0:0:24.569	0.003	0.063	0.455	0.194	0.003	0.003	0.212	
0:0:24.630	0.003	0.048	0.458	0.194	0.003	0.004	0.204	
0:0:24.697	0.003	0.037	0.467	0.194	0.003	0.004	0.200	
0:0:24.768	0.003	0.030	0.466	0.194	0.003	0.005	0.197	
0:0:24.832	0.003	0.027	0.459	0.194	0.003	0.005	0.196	
0:0:24.895	0.003	0.026	0.457	0.194	0.003	0.005	0.196	
0:0:24.958	0.003	0.025	0.455	0.194	0.003	0.005	0.195	
0:0:25.020	0.003	0.025	0.455	0.194	0.003	0.006	0.195	
0:0:25.086	0.003	0.025	0.448	0.194	0.003	0.006	0.195	
0:0:25.148	0.003	0.025	0.447	0.194	0.003	0.006	0.195	
0:0:25.213	0.003	0.025	0.442	0.194	0.003	0.006	0.195	
0:0:25.277	0.003	0.025	0.441	0.194	0.003	0.006	0.195	
0:0:25.342	0.003	0.025	0.438	0.194	0.003	0.006	0.195	
0:0:25.407	0.003	0.025	0.438	0.194	0.003	0.006	0.195	
0:0:25.470	0.003	0.025	0.436	0.194	0.003	0.006	0.195	
0:0:25.551	0.003	0.025	0.436	0.194	0.003	0.006	0.195	
0:0:25.612	0.003	0.025	0.434	0.194	0.003	0.006	0.195	
0:0:25.702	0.003	0.025	0.432	0.194	0.003	0.006	0.195	
0:0:25.779	0.003	0.025	0.430	0.194	0.003	0.006	0.195	
0:0:25.841	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:25.907	0.003	0.025	0.429	0.194	0.003	0.006	0.195	
0:0:25.988	0.003	0.025	0.428	0.194	0.003	0.006	0.194	
0:0:26.049	0.003	0.025	0.428	0.194	0.003	0.006	0.194	
0:0:26.112	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.173	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.235	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.299	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.360	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.422	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.487	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.556	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.620	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.681	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.750	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.814	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.896	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:26.963	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.027	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.089	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.150	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.213	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.276	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.343	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.408	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.474	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.547	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.609	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.691	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.754	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.815	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.876	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:27.938	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.002	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
0:0:28.067	0.003	0.025	0.427	0.194	0.003	0.006	0.194	
