date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:32.204	99.735	0.001	0.008	0.001	0.001	0.001	2.560	
0:0:32.292	99.674	0.001	0.009	0.001	0.001	0.001	2.534	
0:0:32.445	99.444	0.001	0.011	0.001	0.001	0.001	2.472	
0:0:32.510	99.620	0.001	0.009	0.001	0.001	0.001	2.455	
0:0:32.578	98.866	0.001	0.014	0.001	0.001	0.001	2.483	
0:0:32.642	97.955	0.001	0.018	0.002	0.001	0.001	2.539	
0:0:32.707	98.195	0.001	0.017	0.001	0.001	0.001	2.622	
0:0:32.770	99.203	0.001	0.013	0.001	0.001	0.001	2.686	
0:0:32.834	99.237	0.001	0.013	0.001	0.001	0.001	2.756	
0:0:32.896	99.217	0.001	0.013	0.001	0.001	0.001	2.883	
0:0:32.958	98.241	0.001	0.018	0.001	0.001	0.001	2.827	
0:0:33.019	88.867	0.001	0.038	0.002	0.002	0.001	2.762	
0:0:33.085	60.982	0.001	0.070	0.003	0.002	0.001	2.806	
0:0:33.158	51.177	0.001	0.081	0.004	0.002	0.001	2.798	
0:0:33.224	41.280	0.001	0.093	0.005	0.003	0.001	2.872	
0:0:33.289	33.876	0.001	0.105	0.005	0.003	0.001	2.818	
0:0:33.363	37.451	0.001	0.098	0.005	0.003	0.001	2.887	
0:0:33.430	35.149	0.001	0.101	0.005	0.003	0.001	2.837	
0:0:33.495	66.391	0.001	0.060	0.003	0.002	0.001	2.784	
0:0:33.559	93.494	0.001	0.027	0.002	0.001	0.001	2.764	
0:0:33.623	99.460	0.001	0.010	0.001	0.001	0.001	2.638	
0:0:33.692	99.612	0.001	0.009	0.001	0.001	0.001	2.571	
0:0:33.766	99.772	0.001	0.008	0.001	0.001	0.001	2.481	
0:0:33.849	99.762	0.001	0.008	0.001	0.001	0.001	2.437	
0:0:33.913	99.744	0.001	0.008	0.001	0.001	0.001	2.418	
0:0:33.981	99.840	0.001	0.007	0.001	0.001	0.001	2.403	
0:0:34.044	99.852	0.001	0.007	0.001	0.001	0.001	2.408	
0:0:34.106	99.821	0.001	0.007	0.001	0.001	0.001	2.400	
0:0:34.170	99.617	0.001	0.009	0.001	0.001	0.001	2.401	
0:0:34.236	99.212	0.001	0.012	0.001	0.001	0.001	2.397	
0:0:34.298	95.601	0.001	0.022	0.002	0.001	0.001	2.421	
0:0:34.360	78.987	0.001	0.043	0.003	0.002	0.001	2.449	
0:0:34.421	44.772	0.001	0.079	0.004	0.002	0.001	2.498	
0:0:34.487	3.732	0.001	0.258	0.014	0.006	0.001	2.574	
0:0:34.550	0.622	0.001	0.522	0.031	0.010	0.002	2.714	
0:0:34.616	0.193	0.001	0.821	0.052	0.014	0.002	2.842	
0:0:34.680	0.190	0.001	0.824	0.052	0.014	0.002	2.820	
0:0:34.744	0.189	0.001	0.825	0.053	0.015	0.002	2.766	
0:0:34.810	0.204	0.001	0.804	0.051	0.015	0.002	2.679	
0:0:34.875	0.152	0.001	0.898	0.059	0.016	0.002	2.673	
0:0:34.962	0.126	0.001	0.969	0.064	0.018	0.003	2.588	
0:0:35.028	0.112	0.001	1.012	0.068	0.019	0.003	2.548	
0:0:35.091	0.132	0.001	0.953	0.063	0.019	0.003	2.458	
0:0:35.152	0.452	0.001	0.583	0.037	0.012	0.002	2.396	
0:0:35.218	0.541	0.001	0.544	0.034	0.011	0.002	2.374	
0:0:35.281	1.504	0.001	0.360	0.022	0.008	0.002	2.337	
0:0:35.344	3.658	0.001	0.252	0.015	0.006	0.001	2.314	
0:0:35.415	5.827	0.001	0.208	0.012	0.005	0.001	2.296	
0:0:35.482	18.185	0.001	0.126	0.007	0.003	0.001	2.290	
0:0:35.547	25.456	0.001	0.106	0.006	0.003	0.001	2.280	
0:0:35.612	24.656	0.001	0.108	0.006	0.003	0.001	2.279	
