date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:33.841	0.008	0.003	1.747	0.194	0.023	0.004	2.019	
0:0:33.912	0.009	0.003	1.877	0.194	0.025	0.004	2.322	
0:0:33.978	0.010	0.003	2.046	0.194	0.029	0.003	2.638	
0:0:34.043	0.010	0.003	2.181	0.194	0.033	0.003	2.914	
0:0:34.109	0.010	0.002	2.295	0.194	0.035	0.003	3.227	
0:0:34.171	0.010	0.002	2.320	0.194	0.035	0.003	3.250	
0:0:34.233	0.011	0.002	2.394	0.194	0.036	0.003	3.506	
0:0:34.294	0.011	0.002	2.498	0.194	0.039	0.003	3.710	
0:0:34.360	0.011	0.002	2.581	0.194	0.039	0.003	3.886	
0:0:34.425	0.011	0.002	2.667	0.194	0.041	0.003	3.864	
0:0:34.488	0.011	0.002	2.804	0.194	0.042	0.003	4.198	
0:0:34.550	0.011	0.002	2.932	0.194	0.043	0.002	4.379	
0:0:34.622	0.011	0.002	2.962	0.194	0.044	0.002	4.335	
0:0:34.686	0.011	0.002	2.995	0.194	0.045	0.002	4.182	
0:0:34.751	0.011	0.002	3.026	0.194	0.045	0.003	4.002	
0:0:34.817	0.011	0.002	3.104	0.194	0.045	0.003	3.751	
0:0:34.881	0.011	0.002	3.184	0.194	0.045	0.003	3.785	
0:0:34.946	0.011	0.002	3.168	0.194	0.045	0.003	3.641	
0:0:35.015	0.011	0.002	3.072	0.194	0.046	0.003	3.546	
0:0:35.101	0.011	0.002	3.046	0.194	0.046	0.003	3.442	
0:0:35.161	0.011	0.002	3.005	0.194	0.045	0.003	3.272	
0:0:35.253	0.011	0.002	2.939	0.194	0.045	0.003	3.352	
0:0:35.327	0.011	0.002	2.836	0.194	0.045	0.003	3.260	
0:0:35.400	0.011	0.002	2.830	0.194	0.045	0.003	3.184	
0:0:35.466	0.011	0.002	2.785	0.194	0.045	0.003	3.160	
0:0:35.527	0.011	0.002	2.724	0.194	0.045	0.003	3.146	
0:0:35.591	0.011	0.002	2.682	0.194	0.044	0.003	3.073	
0:0:35.653	0.011	0.002	2.682	0.194	0.043	0.003	3.110	
0:0:35.718	0.011	0.002	2.690	0.194	0.043	0.003	3.149	
0:0:35.790	0.011	0.002	2.691	0.194	0.043	0.003	3.151	
0:0:35.856	0.011	0.002	2.693	0.194	0.043	0.003	3.266	
0:0:35.928	0.011	0.002	2.684	0.194	0.042	0.003	3.288	
0:0:35.998	0.011	0.002	2.718	0.194	0.042	0.003	3.238	
0:0:36.065	0.011	0.002	2.714	0.194	0.041	0.003	3.184	
0:0:36.135	0.011	0.002	2.680	0.194	0.041	0.003	3.238	
0:0:36.203	0.011	0.002	2.724	0.194	0.041	0.003	3.220	
0:0:36.267	0.011	0.002	2.764	0.194	0.041	0.004	3.116	
0:0:36.331	0.011	0.002	2.815	0.194	0.041	0.004	2.997	
0:0:36.398	0.011	0.002	2.828	0.194	0.041	0.004	3.017	
0:0:36.467	0.011	0.002	2.863	0.194	0.042	0.004	3.071	
0:0:36.539	0.011	0.002	2.870	0.194	0.041	0.004	3.013	
0:0:36.609	0.011	0.002	2.885	0.194	0.041	0.004	3.058	
0:0:36.671	0.011	0.002	2.958	0.194	0.042	0.004	3.024	
0:0:36.734	0.011	0.002	2.924	0.194	0.040	0.004	3.012	
0:0:36.795	0.011	0.002	2.889	0.194	0.040	0.004	2.958	
0:0:36.859	0.011	0.002	2.883	0.194	0.040	0.004	2.997	
0:0:36.922	0.011	0.002	2.849	0.194	0.040	0.004	2.982	
0:0:36.987	0.010	0.002	2.869	0.194	0.038	0.004	2.950	
0:0:37.051	0.010	0.002	2.843	0.194	0.037	0.003	3.074	
0:0:37.115	0.010	0.002	2.894	0.194	0.037	0.003	3.174	
0:0:37.181	0.010	0.002	2.975	0.194	0.036	0.003	3.262	
0:0:37.243	0.010	0.002	2.970	0.194	0.036	0.003	3.422	
0:0:37.307	0.010	0.002	2.986	0.194	0.035	0.003	3.453	
0:0:37.371	0.010	0.002	3.023	0.194	0.035	0.003	3.620	
0:0:37.439	0.010	0.002	2.961	0.194	0.033	0.003	3.566	
0:0:37.504	0.010	0.002	2.940	0.194	0.034	0.003	3.433	
0:0:37.570	0.010	0.002	2.956	0.194	0.033	0.003	3.463	
0:0:37.636	0.010	0.002	2.970	0.194	0.034	0.003	3.439	
0:0:37.699	0.010	0.002	2.899	0.194	0.035	0.003	3.300	
0:0:37.763	0.010	0.002	2.906	0.194	0.036	0.003	3.264	
0:0:37.828	0.010	0.002	2.977	0.194	0.037	0.003	3.401	
0:0:37.893	0.011	0.002	3.024	0.194	0.038	0.003	3.429	
0:0:37.956	0.011	0.002	3.083	0.194	0.038	0.003	3.357	
0:0:38.018	0.011	0.002	3.068	0.194	0.038	0.003	3.489	
0:0:38.086	0.011	0.002	3.085	0.194	0.038	0.003	3.391	
0:0:38.147	0.011	0.002	3.131	0.194	0.039	0.003	3.440	
0:0:38.215	0.011	0.002	3.111	0.194	0.037	0.003	3.343	
0:0:38.279	0.011	0.002	3.211	0.194	0.037	0.003	3.363	
0:0:38.342	0.011	0.002	3.281	0.194	0.037	0.003	3.386	
0:0:38.411	0.011	0.002	3.267	0.194	0.037	0.003	3.312	
0:0:38.489	0.011	0.002	3.377	0.194	0.039	0.003	3.436	
0:0:38.549	0.011	0.002	3.527	0.194	0.039	0.003	3.410	
0:0:38.610	0.011	0.002	3.656	0.194	0.039	0.003	3.360	
0:0:38.674	0.011	0.002	3.692	0.194	0.038	0.003	3.414	
0:0:38.738	0.011	0.002	3.935	0.194	0.039	0.003	3.391	
0:0:38.801	0.010	0.002	3.892	0.194	0.038	0.003	3.366	
0:0:38.864	0.010	0.002	3.796	0.194	0.037	0.003	3.226	
0:0:38.927	0.010	0.002	3.713	0.194	0.037	0.003	3.287	
0:0:38.989	0.010	0.002	3.777	0.194	0.037	0.003	3.301	
0:0:39.055	0.010	0.002	3.796	0.194	0.037	0.003	3.243	
0:0:39.118	0.010	0.002	3.850	0.194	0.038	0.003	3.169	
0:0:39.193	0.010	0.002	3.798	0.194	0.039	0.004	2.985	
0:0:39.282	0.011	0.002	3.561	0.194	0.040	0.003	3.043	
0:0:39.356	0.011	0.002	3.590	0.194	0.041	0.003	3.097	
0:0:39.418	0.011	0.002	3.662	0.194	0.042	0.003	3.124	
0:0:39.481	0.011	0.002	3.700	0.194	0.042	0.003	3.155	
0:0:39.542	0.011	0.002	3.670	0.194	0.042	0.003	3.055	
0:0:39.604	0.011	0.002	3.575	0.194	0.042	0.003	3.050	
0:0:39.668	0.011	0.002	3.656	0.194	0.042	0.003	3.103	
0:0:39.731	0.011	0.002	3.813	0.194	0.043	0.003	3.133	
0:0:39.793	0.011	0.002	3.856	0.194	0.043	0.003	3.136	
0:0:39.858	0.011	0.002	3.993	0.194	0.043	0.003	3.056	
0:0:39.928	0.011	0.002	4.131	0.194	0.043	0.004	2.974	
0:0:39.991	0.011	0.002	3.884	0.194	0.043	0.003	2.991	
0:0:40.062	0.011	0.002	3.781	0.194	0.042	0.004	2.976	
0:0:40.123	0.011	0.002	3.649	0.194	0.042	0.004	2.906	
0:0:40.188	0.011	0.002	3.670	0.194	0.042	0.004	2.920	
0:0:40.251	0.011	0.002	3.515	0.194	0.042	0.004	2.975	
0:0:40.315	0.011	0.002	3.430	0.194	0.041	0.004	2.834	
0:0:40.379	0.011	0.002	3.293	0.194	0.041	0.004	2.778	
0:0:40.443	0.011	0.002	3.224	0.194	0.041	0.004	2.744	
0:0:40.507	0.011	0.002	3.225	0.194	0.040	0.004	2.782	
0:0:40.578	0.011	0.002	3.306	0.194	0.041	0.004	2.788	
0:0:40.644	0.011	0.002	3.279	0.194	0.040	0.004	2.797	
0:0:40.708	0.011	0.002	3.201	0.194	0.040	0.004	2.775	
0:0:40.783	0.011	0.002	3.035	0.194	0.039	0.004	2.684	
0:0:40.848	0.010	0.002	2.930	0.194	0.038	0.004	2.682	
0:0:40.909	0.011	0.002	2.969	0.194	0.038	0.004	2.745	
0:0:40.971	0.011	0.002	3.007	0.194	0.039	0.004	2.790	
0:0:41.032	0.011	0.002	3.096	0.194	0.039	0.004	2.718	
0:0:41.097	0.011	0.002	3.153	0.194	0.038	0.004	2.774	
0:0:41.166	0.011	0.002	3.199	0.194	0.038	0.004	2.913	
0:0:41.229	0.010	0.002	3.194	0.194	0.037	0.004	2.885	
0:0:41.292	0.010	0.002	3.301	0.194	0.036	0.004	2.905	
0:0:41.357	0.010	0.002	3.504	0.194	0.036	0.004	3.006	
0:0:41.418	0.010	0.002	3.610	0.194	0.036	0.004	3.041	
0:0:41.480	0.010	0.002	3.684	0.194	0.036	0.004	3.035	
0:0:41.544	0.010	0.002	3.610	0.194	0.036	0.004	2.884	
0:0:41.606	0.010	0.002	3.544	0.194	0.036	0.004	2.843	
0:0:41.668	0.010	0.002	3.509	0.194	0.037	0.004	2.773	
0:0:41.737	0.010	0.002	3.487	0.194	0.037	0.004	2.734	
0:0:41.801	0.010	0.002	3.736	0.194	0.037	0.004	2.748	
0:0:41.861	0.010	0.002	4.014	0.194	0.039	0.004	2.867	
0:0:41.929	0.010	0.002	3.867	0.194	0.038	0.004	2.837	
0:0:42.010	0.010	0.002	3.916	0.194	0.038	0.004	2.846	
0:0:42.074	0.011	0.002	3.875	0.194	0.039	0.003	2.968	
0:0:42.147	0.011	0.002	3.900	0.194	0.038	0.004	2.920	
0:0:42.217	0.010	0.002	3.873	0.194	0.037	0.004	2.853	
0:0:42.281	0.011	0.002	3.738	0.194	0.037	0.004	2.885	
0:0:42.349	0.011	0.002	3.618	0.194	0.038	0.004	2.830	
0:0:42.411	0.011	0.002	3.665	0.194	0.038	0.004	2.808	
0:0:42.474	0.011	0.002	3.770	0.194	0.039	0.004	2.826	
0:0:42.536	0.011	0.002	3.710	0.194	0.040	0.004	2.833	
0:0:42.598	0.011	0.002	3.812	0.194	0.039	0.004	2.876	
0:0:42.660	0.011	0.002	3.796	0.194	0.041	0.004	2.839	
0:0:42.722	0.011	0.002	3.784	0.194	0.042	0.004	2.861	
0:0:42.785	0.011	0.002	3.808	0.194	0.043	0.003	2.930	
0:0:42.848	0.011	0.002	3.688	0.194	0.043	0.003	2.978	
0:0:42.913	0.011	0.002	3.579	0.194	0.042	0.004	2.831	
0:0:42.977	0.011	0.002	3.670	0.194	0.042	0.004	2.787	
0:0:43.042	0.011	0.002	3.628	0.194	0.041	0.004	2.699	
0:0:43.107	0.011	0.002	3.522	0.194	0.041	0.004	2.666	
0:0:43.186	0.011	0.002	3.594	0.194	0.041	0.004	2.772	
0:0:43.270	0.011	0.002	3.664	0.194	0.041	0.003	2.911	
0:0:43.332	0.011	0.002	3.950	0.194	0.041	0.003	3.007	
0:0:43.396	0.011	0.002	4.145	0.194	0.041	0.003	3.044	
0:0:43.458	0.011	0.002	4.307	0.194	0.041	0.003	3.079	
0:0:43.519	0.011	0.002	4.285	0.194	0.041	0.003	3.095	
0:0:43.580	0.011	0.002	4.257	0.194	0.041	0.003	3.131	
0:0:43.645	0.011	0.002	4.184	0.194	0.041	0.003	3.108	
0:0:43.709	0.011	0.002	4.390	0.194	0.041	0.003	3.214	
0:0:43.799	0.011	0.002	4.525	0.194	0.041	0.003	3.167	
0:0:43.864	0.011	0.002	4.903	0.194	0.041	0.003	3.165	
0:0:43.925	0.011	0.002	4.788	0.194	0.041	0.003	3.136	
0:0:43.993	0.011	0.002	4.995	0.194	0.041	0.003	3.237	
0:0:44.056	0.011	0.002	5.039	0.194	0.042	0.003	3.272	
0:0:44.122	0.011	0.002	5.237	0.194	0.042	0.003	3.342	
0:0:44.184	0.011	0.002	5.052	0.194	0.041	0.003	3.349	
0:0:44.248	0.011	0.002	4.906	0.194	0.041	0.003	3.232	
0:0:44.311	0.011	0.002	5.203	0.194	0.041	0.003	3.278	
0:0:44.375	0.011	0.002	5.032	0.194	0.041	0.003	3.274	
0:0:44.436	0.011	0.002	5.115	0.194	0.040	0.003	3.297	
0:0:44.502	0.011	0.002	5.080	0.194	0.040	0.003	3.222	
0:0:44.572	0.010	0.002	5.285	0.194	0.039	0.003	3.197	
0:0:44.637	0.010	0.002	5.576	0.194	0.038	0.003	3.188	
0:0:44.698	0.010	0.002	5.418	0.194	0.038	0.003	3.254	
0:0:44.762	0.010	0.002	5.659	0.194	0.039	0.003	3.226	
0:0:44.828	0.010	0.002	6.603	0.194	0.038	0.003	3.291	
0:0:44.898	0.010	0.002	6.814	0.194	0.038	0.003	3.253	
0:0:44.959	0.010	0.002	7.182	0.194	0.038	0.003	3.321	
0:0:45.022	0.010	0.002	6.655	0.194	0.037	0.003	3.138	
0:0:45.084	0.010	0.002	7.014	0.194	0.037	0.003	3.177	
0:0:45.147	0.010	0.002	7.676	0.194	0.037	0.003	3.101	
0:0:45.209	0.010	0.002	8.424	0.194	0.038	0.003	3.161	
0:0:45.272	0.010	0.002	8.984	0.194	0.039	0.003	3.285	
0:0:45.336	0.010	0.002	9.242	0.194	0.038	0.003	3.196	
0:0:45.401	0.010	0.002	10.204	0.194	0.037	0.003	3.106	
0:0:45.465	0.010	0.002	11.037	0.194	0.036	0.003	3.032	
0:0:45.533	0.010	0.002	11.233	0.194	0.036	0.003	3.081	
0:0:45.596	0.010	0.002	11.809	0.194	0.038	0.003	3.216	
0:0:45.668	0.010	0.002	13.345	0.194	0.038	0.003	3.330	
0:0:45.742	0.010	0.002	17.641	0.194	0.038	0.002	3.478	
0:0:45.803	0.010	0.002	17.314	0.194	0.037	0.002	3.400	
0:0:45.868	0.010	0.002	16.371	0.194	0.037	0.002	3.473	
0:0:45.934	0.010	0.002	18.178	0.194	0.037	0.002	3.643	
0:0:45.996	0.010	0.002	21.930	0.194	0.037	0.002	3.845	
0:0:46.063	0.010	0.002	26.317	0.194	0.038	0.002	4.241	
0:0:46.130	0.010	0.002	29.092	0.194	0.037	0.002	4.387	
0:0:46.198	0.010	0.002	32.500	0.194	0.037	0.002	4.570	
0:0:46.263	0.010	0.002	32.381	0.194	0.036	0.002	4.626	
0:0:46.331	0.010	0.002	34.128	0.194	0.036	0.002	4.740	
0:0:46.393	0.010	0.002	35.150	0.194	0.037	0.002	4.837	
0:0:46.456	0.010	0.002	35.672	0.194	0.038	0.002	5.253	
0:0:46.518	0.010	0.002	36.251	0.194	0.038	0.002	5.609	
0:0:46.582	0.010	0.002	37.047	0.194	0.037	0.002	5.730	
0:0:46.643	0.010	0.002	38.007	0.194	0.037	0.002	5.694	
0:0:46.704	0.010	0.002	37.628	0.194	0.038	0.002	5.785	
0:0:46.766	0.010	0.002	35.515	0.194	0.038	0.002	5.784	
0:0:46.831	0.010	0.002	36.419	0.194	0.038	0.002	5.736	
0:0:46.897	0.010	0.002	36.544	0.194	0.038	0.002	5.518	
0:0:46.963	0.010	0.002	35.339	0.194	0.038	0.002	5.384	
0:0:47.026	0.010	0.002	32.531	0.194	0.039	0.002	5.169	
0:0:47.089	0.010	0.002	29.661	0.194	0.039	0.002	4.947	
0:0:47.151	0.011	0.002	28.280	0.194	0.040	0.002	4.843	
0:0:47.217	0.011	0.002	26.692	0.194	0.041	0.002	4.766	
0:0:47.281	0.011	0.002	27.363	0.194	0.042	0.002	4.756	
0:0:47.364	0.011	0.002	26.238	0.194	0.042	0.002	4.725	
0:0:47.431	0.011	0.002	24.611	0.194	0.042	0.002	4.702	
0:0:47.497	0.011	0.002	23.694	0.194	0.043	0.002	4.392	
0:0:47.562	0.011	0.002	24.551	0.194	0.042	0.002	4.330	
0:0:47.624	0.011	0.002	23.116	0.194	0.043	0.002	4.287	
0:0:47.692	0.011	0.002	22.961	0.194	0.043	0.002	4.349	
0:0:47.755	0.011	0.002	22.909	0.194	0.043	0.002	4.224	
0:0:47.823	0.011	0.002	22.855	0.194	0.043	0.002	4.095	
0:0:47.888	0.011	0.002	21.869	0.194	0.043	0.002	4.171	
0:0:47.954	0.011	0.002	22.079	0.194	0.043	0.002	4.046	
0:0:48.018	0.011	0.002	20.356	0.194	0.044	0.002	4.042	
0:0:48.082	0.011	0.002	19.845	0.194	0.045	0.002	4.100	
0:0:48.145	0.011	0.002	20.546	0.194	0.045	0.002	4.269	
0:0:48.223	0.011	0.002	18.636	0.194	0.045	0.002	4.255	
0:0:48.304	0.011	0.002	18.274	0.194	0.044	0.002	4.135	
0:0:48.366	0.011	0.002	18.601	0.194	0.043	0.003	3.852	
0:0:48.435	0.011	0.002	19.755	0.194	0.043	0.003	3.666	
0:0:48.502	0.011	0.002	21.125	0.194	0.042	0.003	3.776	
0:0:48.614	0.011	0.002	18.371	0.194	0.042	0.003	3.653	
0:0:48.679	0.011	0.002	19.277	0.194	0.042	0.003	3.571	
0:0:48.743	0.011	0.002	18.233	0.194	0.042	0.003	3.291	
0:0:48.805	0.011	0.002	19.746	0.194	0.042	0.003	3.282	
0:0:48.869	0.011	0.002	19.897	0.194	0.042	0.003	3.275	
0:0:48.932	0.011	0.002	20.131	0.194	0.041	0.003	3.299	
0:0:48.994	0.011	0.002	20.913	0.194	0.042	0.003	3.620	
0:0:49.057	0.011	0.002	23.922	0.194	0.044	0.003	3.884	
0:0:49.121	0.011	0.002	28.057	0.194	0.043	0.003	3.929	
0:0:49.184	0.011	0.002	31.402	0.194	0.044	0.002	4.136	
0:0:49.251	0.011	0.002	35.067	0.194	0.045	0.002	4.421	
0:0:49.317	0.011	0.002	39.151	0.194	0.045	0.002	4.853	
0:0:49.379	0.011	0.002	42.565	0.194	0.046	0.002	5.416	
0:0:49.440	0.011	0.002	44.900	0.194	0.046	0.002	5.890	
0:0:49.507	0.011	0.002	45.398	0.194	0.046	0.002	6.080	
0:0:49.568	0.011	0.002	46.437	0.194	0.046	0.002	6.406	
0:0:49.632	0.011	0.002	48.596	0.194	0.048	0.002	7.007	
0:0:49.694	0.011	0.002	48.955	0.194	0.048	0.002	7.133	
0:0:49.758	0.011	0.002	49.067	0.194	0.048	0.002	7.484	
0:0:49.821	0.011	0.002	49.316	0.194	0.048	0.002	7.643	
0:0:49.894	0.011	0.002	49.921	0.194	0.048	0.001	7.820	
0:0:49.958	0.012	0.002	51.173	0.194	0.049	0.002	7.582	
0:0:50.023	0.012	0.002	51.005	0.194	0.049	0.002	7.495	
0:0:50.087	0.012	0.002	50.900	0.194	0.049	0.002	7.096	
0:0:50.151	0.012	0.002	49.837	0.194	0.049	0.002	7.018	
0:0:50.218	0.012	0.002	48.111	0.194	0.049	0.002	6.715	
0:0:50.282	0.012	0.002	46.134	0.194	0.049	0.002	6.542	
0:0:50.344	0.012	0.002	44.342	0.194	0.050	0.002	6.034	
0:0:50.408	0.012	0.002	43.003	0.194	0.050	0.002	5.783	
0:0:50.469	0.012	0.002	42.112	0.194	0.050	0.002	5.675	
0:0:50.531	0.012	0.002	41.446	0.194	0.050	0.002	5.727	
0:0:50.599	0.012	0.002	38.921	0.194	0.050	0.002	5.255	
0:0:50.664	0.012	0.002	37.737	0.194	0.049	0.002	5.003	
0:0:50.726	0.012	0.002	36.327	0.194	0.050	0.002	4.940	
0:0:50.787	0.012	0.002	36.599	0.194	0.050	0.002	4.798	
0:0:50.864	0.012	0.002	34.570	0.194	0.050	0.002	4.585	
0:0:50.928	0.012	0.002	32.717	0.194	0.049	0.002	4.257	
0:0:50.989	0.011	0.002	31.768	0.194	0.049	0.002	4.364	
0:0:51.052	0.011	0.002	31.780	0.194	0.049	0.002	4.160	
0:0:51.119	0.012	0.002	28.984	0.194	0.049	0.002	4.123	
0:0:51.184	0.012	0.002	27.741	0.194	0.050	0.002	4.141	
0:0:51.247	0.012	0.002	28.250	0.194	0.049	0.002	4.089	
0:0:51.310	0.011	0.002	29.658	0.194	0.048	0.002	4.080	
0:0:51.375	0.011	0.002	29.985	0.194	0.048	0.002	4.103	
0:0:51.436	0.011	0.002	29.290	0.194	0.047	0.002	3.939	
0:0:51.499	0.011	0.002	26.654	0.194	0.046	0.003	3.788	
0:0:51.560	0.011	0.002	25.811	0.194	0.045	0.003	3.553	
0:0:51.622	0.011	0.002	28.596	0.194	0.044	0.003	3.481	
0:0:51.681	0.011	0.002	29.306	0.194	0.044	0.003	3.430	
0:0:51.749	0.011	0.002	28.757	0.194	0.045	0.003	3.521	
0:0:51.811	0.011	0.002	27.952	0.194	0.046	0.003	3.676	
0:0:51.876	0.011	0.002	29.853	0.194	0.047	0.003	3.773	
0:0:51.946	0.011	0.002	31.377	0.194	0.047	0.002	3.991	
0:0:52.009	0.011	0.002	31.196	0.194	0.047	0.003	3.924	
0:0:52.072	0.011	0.002	31.564	0.194	0.047	0.002	4.074	
0:0:52.135	0.011	0.002	33.142	0.194	0.046	0.002	3.983	
0:0:52.206	0.011	0.002	34.852	0.194	0.046	0.002	3.861	
0:0:52.269	0.011	0.002	36.113	0.194	0.045	0.003	3.789	
0:0:52.336	0.011	0.002	35.338	0.194	0.045	0.003	3.686	
0:0:52.400	0.011	0.002	34.104	0.194	0.045	0.003	3.677	
0:0:52.467	0.011	0.002	33.421	0.194	0.045	0.002	3.844	
0:0:52.538	0.011	0.002	34.448	0.194	0.046	0.002	3.968	
0:0:52.604	0.011	0.002	35.199	0.194	0.047	0.002	4.129	
0:0:52.669	0.011	0.002	33.476	0.194	0.047	0.002	4.264	
0:0:52.735	0.011	0.002	31.575	0.194	0.048	0.002	4.283	
0:0:52.806	0.011	0.002	32.138	0.194	0.047	0.002	4.252	
0:0:52.872	0.011	0.002	34.210	0.194	0.047	0.002	4.231	
0:0:52.937	0.011	0.002	34.830	0.194	0.047	0.002	4.292	
0:0:53.001	0.011	0.002	36.622	0.194	0.047	0.002	4.207	
0:0:53.065	0.011	0.002	36.492	0.194	0.047	0.002	4.218	
0:0:53.128	0.011	0.002	34.803	0.194	0.046	0.002	4.043	
0:0:53.190	0.011	0.002	33.938	0.194	0.046	0.002	4.145	
0:0:53.255	0.011	0.002	32.899	0.194	0.047	0.002	4.179	
0:0:53.319	0.011	0.002	32.580	0.194	0.048	0.002	4.336	
0:0:53.380	0.011	0.002	35.942	0.194	0.048	0.002	4.368	
0:0:53.444	0.011	0.002	39.875	0.194	0.048	0.002	4.420	
0:0:53.507	0.011	0.002	39.875	0.194	0.048	0.002	4.412	
0:0:53.572	0.011	0.002	39.939	0.194	0.048	0.002	4.339	
0:0:53.652	0.011	0.002	40.701	0.194	0.048	0.002	4.431	
0:0:53.716	0.011	0.002	40.273	0.194	0.048	0.002	4.339	
0:0:53.778	0.011	0.002	42.204	0.194	0.048	0.002	4.323	
0:0:53.877	0.011	0.002	45.624	0.194	0.048	0.002	4.320	
0:0:53.942	0.011	0.002	46.157	0.194	0.048	0.002	4.157	
0:0:54.005	0.011	0.002	47.019	0.194	0.048	0.002	4.221	
0:0:54.074	0.011	0.002	49.111	0.194	0.048	0.002	4.378	
0:0:54.139	0.011	0.002	50.880	0.194	0.049	0.002	4.440	
0:0:54.200	0.011	0.002	51.563	0.194	0.049	0.002	4.532	
0:0:54.265	0.011	0.002	52.889	0.194	0.049	0.002	4.611	
0:0:54.329	0.011	0.002	53.890	0.194	0.048	0.002	4.400	
0:0:54.391	0.011	0.002	54.243	0.194	0.047	0.002	4.526	
0:0:54.455	0.011	0.002	54.232	0.194	0.047	0.002	4.561	
0:0:54.522	0.011	0.002	55.528	0.194	0.047	0.002	4.752	
0:0:54.585	0.011	0.002	56.239	0.194	0.046	0.002	5.054	
0:0:54.648	0.011	0.002	56.723	0.194	0.047	0.002	5.239	
0:0:54.709	0.011	0.002	57.027	0.194	0.047	0.002	5.131	
0:0:54.772	0.011	0.002	57.557	0.194	0.048	0.002	5.565	
0:0:54.839	0.011	0.002	57.929	0.194	0.048	0.002	5.807	
0:0:54.906	0.011	0.002	57.895	0.194	0.048	0.002	5.929	
0:0:54.970	0.011	0.002	58.029	0.194	0.049	0.002	6.049	
0:0:55.039	0.011	0.002	58.059	0.194	0.048	0.002	6.155	
0:0:55.106	0.011	0.002	58.171	0.194	0.049	0.002	6.052	
0:0:55.170	0.011	0.002	58.380	0.194	0.049	0.002	6.108	
0:0:55.231	0.012	0.002	58.575	0.194	0.049	0.002	6.088	
0:0:55.297	0.012	0.002	58.774	0.194	0.050	0.002	6.422	
0:0:55.369	0.012	0.002	58.804	0.194	0.050	0.002	6.552	
0:0:55.441	0.012	0.002	59.112	0.194	0.051	0.002	6.885	
0:0:55.504	0.012	0.002	59.249	0.195	0.051	0.002	7.461	
0:0:55.568	0.012	0.002	59.339	0.195	0.051	0.001	7.828	
0:0:55.631	0.012	0.002	59.455	0.195	0.051	0.001	7.971	
0:0:55.692	0.012	0.002	59.365	0.195	0.051	0.001	8.094	
0:0:55.754	0.012	0.002	59.406	0.195	0.051	0.001	8.631	
0:0:55.819	0.012	0.002	59.279	0.195	0.050	0.001	8.598	
0:0:55.884	0.012	0.002	59.415	0.195	0.050	0.001	8.761	
0:0:55.948	0.012	0.002	59.468	0.195	0.050	0.001	8.998	
0:0:56.011	0.012	0.002	59.379	0.195	0.049	0.001	9.039	
0:0:56.075	0.012	0.002	59.522	0.195	0.050	0.001	9.176	
0:0:56.137	0.011	0.002	59.412	0.195	0.049	0.001	9.280	
0:0:56.200	0.011	0.002	59.359	0.195	0.049	0.001	9.194	
0:0:56.261	0.011	0.002	59.300	0.195	0.049	0.001	9.473	
0:0:56.324	0.011	0.002	59.092	0.195	0.048	0.001	9.305	
0:0:56.411	0.011	0.002	59.376	0.195	0.049	0.001	9.514	
0:0:56.478	0.011	0.002	59.370	0.195	0.049	0.001	9.313	
0:0:56.541	0.011	0.002	59.370	0.194	0.049	0.001	8.977	
0:0:56.614	0.011	0.002	59.315	0.194	0.048	0.001	8.383	
0:0:56.677	0.011	0.002	59.241	0.194	0.048	0.001	8.066	
0:0:56.741	0.011	0.002	59.395	0.194	0.049	0.002	7.415	
0:0:56.805	0.011	0.002	59.275	0.194	0.048	0.002	6.787	
0:0:56.868	0.011	0.002	59.342	0.194	0.048	0.002	6.553	
0:0:56.928	0.011	0.002	59.279	0.194	0.048	0.002	6.352	
0:0:56.989	0.011	0.002	59.497	0.194	0.049	0.002	6.052	
0:0:57.050	0.012	0.002	59.593	0.194	0.049	0.002	5.703	
0:0:57.113	0.012	0.002	59.535	0.194	0.049	0.002	5.377	
0:0:57.175	0.012	0.002	59.557	0.194	0.049	0.002	5.233	
0:0:57.237	0.012	0.002	59.434	0.194	0.049	0.002	5.239	
0:0:57.298	0.012	0.002	59.393	0.194	0.050	0.002	4.862	
0:0:57.359	0.012	0.002	59.215	0.194	0.050	0.002	4.582	
0:0:57.422	0.012	0.002	59.161	0.194	0.050	0.002	4.526	
0:0:57.483	0.012	0.002	59.081	0.194	0.050	0.002	4.463	
0:0:57.547	0.012	0.002	59.046	0.194	0.049	0.002	4.158	
0:0:57.611	0.011	0.002	58.951	0.194	0.049	0.003	4.064	
0:0:57.676	0.011	0.002	58.800	0.194	0.049	0.003	4.009	
0:0:57.738	0.011	0.002	58.783	0.194	0.049	0.002	4.063	
0:0:57.800	0.011	0.002	58.742	0.194	0.048	0.002	4.314	
0:0:57.869	0.011	0.002	58.748	0.194	0.048	0.002	4.406	
0:0:57.935	0.011	0.002	58.566	0.194	0.049	0.002	4.191	
0:0:58.003	0.011	0.002	58.178	0.194	0.047	0.003	4.009	
0:0:58.067	0.011	0.002	58.031	0.194	0.047	0.003	4.025	
0:0:58.131	0.011	0.002	57.979	0.194	0.047	0.002	4.131	
0:0:58.197	0.011	0.002	57.785	0.194	0.047	0.003	4.027	
0:0:58.259	0.011	0.002	57.975	0.194	0.048	0.003	4.053	
0:0:58.326	0.011	0.002	57.793	0.194	0.048	0.003	3.997	
0:0:58.386	0.011	0.002	57.999	0.194	0.048	0.002	4.074	
0:0:58.450	0.012	0.002	58.257	0.194	0.050	0.002	4.121	
