date	Joy	Sadness	Disgust	 Contempt	 Anger	 Fear	 Surprise
0:0:22.615	0.003	0.023	0.428	0.194	0.003	0.005	0.233	
0:0:22.657	0.003	0.023	0.429	0.194	0.003	0.005	0.234	
0:0:22.698	0.003	0.022	0.430	0.194	0.003	0.005	0.242	
0:0:22.741	0.003	0.022	0.431	0.194	0.003	0.005	0.242	
0:0:22.785	0.003	0.022	0.433	0.194	0.003	0.005	0.238	
0:0:22.827	0.003	0.023	0.434	0.194	0.003	0.005	0.234	
0:0:22.869	0.003	0.023	0.434	0.194	0.003	0.005	0.226	
0:0:22.910	0.003	0.023	0.436	0.194	0.003	0.005	0.224	
0:0:22.953	0.003	0.023	0.438	0.194	0.003	0.005	0.225	
0:0:22.997	0.003	0.023	0.440	0.194	0.003	0.005	0.227	
0:0:23.043	0.003	0.023	0.443	0.194	0.003	0.005	0.232	
0:0:23.085	0.003	0.023	0.445	0.194	0.003	0.005	0.240	
0:0:23.125	0.003	0.022	0.448	0.194	0.003	0.005	0.252	
0:0:23.165	0.003	0.022	0.455	0.194	0.003	0.004	0.271	
